TripID,ShipperID,CategoryID,Customer,ShipDate,OriginCity,OriginState,ShipDays,DestinationCity,DestinationState,TotalMiles,LoadedMiles,ShippingCost,Revenue,Capacity,TripType,CheckPoints
11701,3,2,Striplane,2016-05-08,Naperville,IL,4,Indianapolis,IN,505,505,2461,2581,90,Domestic,8
11702,2,2,Technodax,2016-06-22,Rockford,IL,1,Green Bay,WI,1060,787,8454,8721,85,Domestic,1
11703,2,3,Re-Can,2016-05-10,Appleton,WI,1,Grand Rapids,MI,1062,514,6242,6600,62,Domestic,8
11704,2,3,Unatrax,2016-01-01,Cincinnati,OH,1,Gary,IN,365,365,4465,4971,72,Domestic,7
11705,3,2,Acequote,2016-01-17,Dayton,OH,4,Elgin,IL,972,551,5565,5996,86,Domestic,5
11706,2,4,Ganz-Is,2016-08-09,Toledo,OH,10,Detriot,MI,518,518,2563,1151,82,International,7
11707,3,4,Sonbam,2016-04-12,Lansing,MI,5,Dayton,OH,717,717,3108,977,71,International,2
11708,3,3,Freebam,2016-02-07,Bangor,MI,6,Davenport,IA,532,532,6509,7131,98,International,3
11709,2,2,Faxzumtrax,2016-03-04,Elgin,IL,7,Cincinnati,OH,360,360,3877,4031,99,International,7
11710,3,2,Sonzamace,2016-02-03,Skokie,IL,5,Chicago,IL,905,571,2414,2663,99,International,2
11711,2,6,Linezatlam,2016-05-13,Kalamazoo,MI,2,Bangor,MI,852,314,4757,5046,93,Intercom,2
11712,3,1,O-Ace,2016-03-27,Davenport,IA,1,Appleton,WI,599,439,2861,7068,59,Domestic,6
11713,3,4,Statway,2016-03-28,Grand Rapids,MI,3,Toledo,OH,1174,708,2759,1477,55,Domestic,8
11714,2,2,Zunzone,2016-06-17,Milwaukee,WI,2,Springfield,IL,427,427,4010,4480,96,Domestic,10
11715,3,6,Hat-Core,2016-02-23,Springfield,IL,9,Skokie,IL,571,555,3672,4016,55,International,9
11716,3,5,Zathhow,2016-06-27,Chicago,IL,10,Rockford,IL,530,343,4762,5480,90,International,6
11717,2,1,Subvivais,2016-07-11,Indianapolis,IN,1,Northbrook,IL,819,318,7438,12100,75,Domestic,10
11718,2,3,Saltfan,2016-01-25,Northbrook,IL,2,Naperville,IL,753,753,6291,6399,96,Domestic,3
11719,2,3,Joygreen,2016-05-20,Detriot,MI,3,Monon,IN,240,240,2243,2745,84,Domestic,9
11720,3,4,Namelectronics,2016-05-16,Monon,IN,1,Lansing,MI,970,578,6611,4713,81,Domestic,7
11721,2,3,Warecity,2016-08-31,Madison,WI,2,Kalamazoo,MI,289,245,445,1184,58,Domestic,3
11722,3,6,Donremlane,2016-01-19,Green Bay,WI,3,Joliet,IL,560,560,7332,8272,81,Domestic,10
11723,2,4,Ganzlane,2016-04-29,Naperville,IL,2,Indianapolis,IN,406,406,8389,5510,56,Domestic,5
11724,3,2,Streetlam,2016-02-11,Rockford,IL,9,Green Bay,WI,434,310,2653,3131,97,International,2
11725,3,6,Tonsanhigh,2016-07-21,Appleton,WI,6,Grand Rapids,MI,899,534,4657,5596,55,International,7
11726,3,4,Siliconcore,2016-08-11,Cincinnati,OH,7,Gary,IN,907,373,7077,5491,70,International,5
11727,3,4,Dan-High,2016-04-28,Dayton,OH,8,Elgin,IL,555,207,6611,4334,61,International,8
11728,2,5,Jobtechnology,2016-02-15,Toledo,OH,8,Detriot,MI,521,521,2550,2813,55,International,3
11729,3,1,Daltron,2016-02-01,Lansing,MI,2,Dayton,OH,295,201,4503,9231,58,Intercom,4
11730,3,3,Y-Strip,2016-08-18,Bangor,MI,2,Davenport,IA,995,258,6160,6467,59,Domestic,2
11731,2,2,Danfan,2016-05-11,Elgin,IL,2,Cincinnati,OH,852,426,5042,5912,99,Domestic,1
11732,3,4,Plustaxon,2016-04-11,Skokie,IL,1,Chicago,IL,266,266,3601,1554,54,Domestic,3
11733,3,6,Truebam,2016-04-23,Kalamazoo,MI,8,Bangor,MI,230,230,8751,8870,52,International,2
11734,3,3,Konknix,2016-03-21,Grand Rapids,MI,4,Toledo,OH,520,283,1316,1755,78,Domestic,7
11735,2,4,Dongbase,2016-07-03,Milwaukee,WI,1,Springfield,IL,598,598,2915,1119,71,Domestic,2
11736,3,6,Howelectrics,2016-01-04,Springfield,IL,1,Skokie,IL,909,551,595,1218,96,Domestic,8
11737,2,2,Dingfax,2016-03-18,Chicago,IL,3,Rockford,IL,1162,320,2468,2835,92,Domestic,6
11738,3,2,Zimex,2016-05-19,Indianapolis,IN,3,Northbrook,IL,960,415,5229,5378,89,Domestic,8
11739,2,3,Saocity,2016-08-01,Northbrook,IL,2,Naperville,IL,537,537,1971,2449,61,Domestic,8
11740,2,1,Joyzim,2016-08-04,Detriot,MI,4,Monon,IN,647,647,3483,8106,55,Domestic,5
11741,3,2,Silver-Line,2016-06-10,Gary,IN,3,Milwaukee,WI,988,584,3354,4279,61,Domestic,8
11742,3,3,Una-Phase,2016-07-12,Joliet,IL,2,Madison,WI,427,427,208,421,67,Domestic,6
11743,2,6,Condexon,2016-02-10,Monon,IN,10,Lansing,MI,579,522,2728,3703,91,International,10
11744,2,4,Roundlam,2016-06-06,Madison,WI,9,Kalamazoo,MI,638,416,5670,3395,70,International,4
11745,3,2,Canphase,2016-08-16,Green Bay,WI,5,Joliet,IL,357,357,1523,1934,56,International,4
11746,3,6,Betaity,2016-07-31,Naperville,IL,9,Indianapolis,IN,736,515,4108,4495,78,International,7
11747,3,2,Jaydox,2016-03-24,Rockford,IL,7,Green Bay,WI,525,355,626,1360,86,International,7
11748,2,3,O-Tom,2016-06-25,Appleton,WI,2,Grand Rapids,MI,244,244,1798,2147,58,Intercom,7
11749,3,4,Canex,2016-06-05,Cincinnati,OH,1,Gary,IN,375,234,5321,3172,78,Domestic,7
11750,3,3,Villahouse,2016-02-08,Dayton,OH,4,Elgin,IL,1036,770,5733,6203,72,Domestic,9
11751,2,5,Tempfan,2016-08-14,Toledo,OH,1,Detriot,MI,1074,500,5414,5647,76,Domestic,7
11752,3,3,Vivazim,2016-06-24,Lansing,MI,6,Dayton,OH,1118,357,7938,8895,62,International,4
11753,2,5,Citydexon,2016-07-17,Bangor,MI,5,Davenport,IA,594,594,8331,8621,74,International,2
11754,3,5,Ittam,2016-03-16,Elgin,IL,2,Cincinnati,OH,479,238,742,1135,54,Domestic,8
11755,3,5,Saltlab,2016-07-13,Skokie,IL,3,Chicago,IL,409,409,5071,5662,83,Domestic,9
11756,3,3,Conehotice,2016-03-27,Kalamazoo,MI,2,Bangor,MI,633,541,246,625,84,Domestic,10
11757,3,6,Itcantrans,2016-07-11,Davenport,IA,4,Appleton,WI,499,499,5954,6468,79,Domestic,2
11758,3,6,Blue-Tech,2016-04-29,Grand Rapids,MI,4,Toledo,OH,1137,323,7274,8125,76,Domestic,10
11759,2,2,Unahigh,2016-02-22,Milwaukee,WI,2,Springfield,IL,1008,729,5481,6286,66,Domestic,1
11760,3,5,Openzap,2016-07-10,Springfield,IL,4,Skokie,IL,1101,222,8324,8800,75,Domestic,2
11761,2,1,Redozetam,2016-01-08,Chicago,IL,1,Rockford,IL,735,458,4412,8998,85,Domestic,4
11762,3,4,Coneranron,2016-08-06,Indianapolis,IN,2,Northbrook,IL,317,317,2975,1179,84,Domestic,6
11763,3,3,Zen-Holdings,2016-01-13,Northbrook,IL,7,Naperville,IL,490,251,8850,8977,60,International,9
11764,3,2,Warebam,2016-01-15,Detriot,MI,9,Monon,IN,376,376,7800,8382,66,International,8
11765,2,6,Zathlane,2016-03-02,Gary,IN,5,Milwaukee,WI,689,689,126,294,82,International,7
11766,3,1,Hayholding,2016-07-21,Joliet,IL,6,Madison,WI,337,337,3637,8945,81,International,1
11767,2,5,Zamlane,2016-04-12,Madison,WI,2,Kalamazoo,MI,481,481,2189,2923,64,Intercom,1
11768,3,3,Viacane,2016-03-05,Green Bay,WI,1,Joliet,IL,1094,354,8459,8818,52,Domestic,10
11769,2,5,Gogokeying,2016-05-24,Naperville,IL,1,Indianapolis,IN,558,453,6941,7297,83,Domestic,7
11770,2,4,Tinron,2016-05-30,Rockford,IL,2,Green Bay,WI,1078,432,6933,4673,90,Domestic,8
11771,2,2,Canace,2016-05-09,Appleton,WI,6,Grand Rapids,MI,317,317,7111,7260,51,International,9
11772,3,6,Donware,2016-03-29,Cincinnati,OH,10,Gary,IN,613,613,3613,3822,70,International,6
11773,3,5,Linetone,2016-06-08,Dayton,OH,3,Elgin,IL,650,557,3809,4497,73,Domestic,3
11774,2,3,Tantechi,2016-05-14,Toledo,OH,1,Detriot,MI,684,455,6097,6224,59,Domestic,4
11775,3,1,Goldentechi,2016-05-17,Lansing,MI,2,Dayton,OH,394,319,3610,8891,66,Domestic,3
11776,3,2,Iselectrics,2016-07-25,Bangor,MI,2,Davenport,IA,451,319,7199,8147,74,Domestic,3
11777,2,3,Kinice,2016-07-11,Elgin,IL,4,Cincinnati,OH,981,394,5115,5566,84,Domestic,4
11778,2,6,Bamgeohigh,2016-04-26,Skokie,IL,2,Chicago,IL,999,580,1972,2870,53,Domestic,2
11779,2,5,Funfintech,2016-01-09,Kalamazoo,MI,1,Bangor,MI,941,290,2450,2877,78,Domestic,8
11780,3,5,Latcore,2016-07-19,Davenport,IA,4,Appleton,WI,804,418,4568,5110,67,Domestic,7
11781,3,3,Reddoit,2016-06-10,Grand Rapids,MI,2,Toledo,OH,617,481,8090,8398,93,Domestic,9
11782,3,6,Plustax,2016-02-07,Milwaukee,WI,9,Springfield,IL,1200,485,2583,2985,76,International,7
11783,3,6,Bamity,2016-08-31,Springfield,IL,8,Skokie,IL,881,456,2486,3351,75,International,8
11784,2,4,Quotelane,2016-06-30,Chicago,IL,7,Rockford,IL,646,571,5485,3641,81,International,4
11785,2,5,Viatom,2016-04-11,Indianapolis,IN,10,Northbrook,IL,1007,781,617,1411,59,International,6
11786,2,2,Silverfase,2016-03-06,Northbrook,IL,8,Naperville,IL,862,773,5321,6295,90,International,10
11787,2,6,Howtaxon,2016-01-28,Gary,IN,4,Milwaukee,WI,796,664,6271,6537,79,Domestic,6
11788,3,1,Xx-Way,2016-03-21,Joliet,IL,2,Madison,WI,928,757,1915,6011,54,Domestic,7
11789,2,2,San-Plex,2016-04-21,Monon,IN,1,Lansing,MI,529,529,7671,7864,93,Domestic,4
11790,2,1,Dentocity,2016-04-02,Madison,WI,5,Kalamazoo,MI,638,638,2496,7123,50,International,1
11791,2,2,Indi-Dox,2016-07-18,Green Bay,WI,7,Joliet,IL,950,681,8035,8618,58,International,2
11792,2,5,Damdexon,2016-04-28,Naperville,IL,3,Indianapolis,IN,751,552,7541,8321,65,Domestic,4
11793,2,2,Subdrill,2016-04-15,Rockford,IL,3,Green Bay,WI,632,239,229,990,65,Domestic,3
11794,3,4,Conzumzap,2016-06-29,Appleton,WI,2,Grand Rapids,MI,1139,358,4116,1848,72,Domestic,9
11795,2,6,Ontotam,2016-08-07,Cincinnati,OH,1,Gary,IN,742,417,4909,5540,93,Domestic,7
11796,3,4,Trio-Dax,2016-08-06,Dayton,OH,3,Elgin,IL,880,362,6287,4300,50,Domestic,1
11797,3,5,Ventocore,2016-06-04,Toledo,OH,4,Detriot,MI,1191,478,2326,2924,87,Domestic,4
11798,2,1,Tampquote,2016-01-24,Lansing,MI,1,Dayton,OH,842,566,1191,5663,60,Domestic,7
11799,2,6,Recode,2016-06-19,Bangor,MI,2,Davenport,IA,736,321,7013,7492,80,Domestic,2
11800,2,6,Ganjazone,2016-01-08,Elgin,IL,3,Cincinnati,OH,1135,518,431,872,66,Domestic,8
11801,2,4,Hottaxon,2016-07-29,Skokie,IL,5,Chicago,IL,429,216,6711,5593,58,International,2
11802,2,4,Keyzunbase,2016-07-19,Kalamazoo,MI,7,Bangor,MI,208,208,4491,2730,50,International,1
11803,2,3,Villacom,2016-06-01,Grand Rapids,MI,5,Toledo,OH,594,594,6902,7786,56,International,2
11804,3,2,Zotit,2016-01-15,Milwaukee,WI,6,Springfield,IL,364,364,5284,5784,88,International,5
11805,3,5,Scotquote,2016-07-07,Springfield,IL,1,Skokie,IL,824,432,7605,8441,99,Intercom,9
11806,3,4,Lazap,2016-03-10,Indianapolis,IN,3,Northbrook,IL,988,352,7584,5055,64,Domestic,10
11807,2,2,Baselux,2016-08-04,Northbrook,IL,1,Naperville,IL,1193,433,4390,4974,74,Domestic,6
11808,3,6,Dingity,2016-02-12,Detriot,MI,10,Monon,IN,721,619,1000,1362,68,International,7
