,id,default_payment,loan_type,gender,owns_car,owns_house,children,income,amount_credit,amount_annuity,good_price,income_type,education,family_status,house_type,population,birth_in_days,days_employed,owns_mobile,working_mobile,occupation,family_members,org_type,default30,days_last_phone_change,cbr_week,cbr_month,cbr_quarter_,cba_year
37311,143223,0,Revolving loans,F,N,Y,0,180000.0,202500.0,10125.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0.018209,-16374,-1861,1,1,Laborers,2.0,Industry: type 3,1.0,-51.0,0.0,0.0,1.0,0.0
6969,108117,1,Cash loans,M,Y,Y,2,225000.0,94230.0,6502.5,67500.0,Working,Secondary / secondary special,Married,House / apartment,0.018801,-11916,-487,1,1,Unknown,4.0,Business Entity Type 3,0.0,-280.0,0.0,0.0,0.0,3.0
22056,125685,0,Cash loans,F,N,Y,0,225000.0,1155226.5,38308.5,1035000.0,Working,Higher education,Married,House / apartment,0.005144,-13820,-3107,1,1,High skill tech staff,2.0,Self-employed,2.0,-1078.0,0.0,0.0,0.0,3.0
31775,136857,0,Cash loans,F,N,Y,1,211500.0,489168.0,13032.0,387000.0,Pensioner,Higher education,Civil marriage,House / apartment,0.072508,-16862,365243,1,1,Unknown,3.0,XNA,2.0,-232.0,0.0,0.0,0.0,0.0
40392,146789,0,Cash loans,F,N,N,0,130500.0,284400.0,16011.0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00712,-22325,365243,1,1,Unknown,1.0,XNA,1.0,-1322.0,0.0,0.0,0.0,6.0
16260,118966,0,Revolving loans,F,N,N,1,58500.0,157500.0,7875.0,157500.0,Working,Secondary / secondary special,Married,With parents,0.035792,-10529,-3083,1,1,Core staff,3.0,Government,0.0,-395.0,0.0,0.0,1.0,0.0
8962,110429,1,Cash loans,F,N,N,0,171000.0,472500.0,20943.0,472500.0,Working,Secondary / secondary special,Married,House / apartment,0.018209,-17508,-1648,1,1,Laborers,2.0,Business Entity Type 3,0.0,-945.0,0.0,1.0,0.0,2.0
48857,156583,0,Cash loans,M,Y,Y,0,211500.0,590337.0,30271.5,477000.0,Working,Incomplete higher,Single / not married,House / apartment,0.018029,-11528,-2336,1,1,Laborers,1.0,Self-employed,0.0,-1153.0,0.0,0.0,2.0,1.0
44504,151562,0,Cash loans,F,N,N,0,157500.0,1078200.0,29650.5,900000.0,Commercial associate,Higher education,Married,With parents,0.009549,-11434,-460,1,1,Core staff,2.0,Bank,0.0,-162.0,0.0,0.0,0.0,0.0
183,100213,0,Cash loans,F,N,N,2,49500.0,278460.0,19930.5,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.031329,-13873,-1282,1,1,Laborers,4.0,Industry: type 3,0.0,-2690.0,0.0,1.0,0.0,0.0
43784,150691,0,Revolving loans,F,N,Y,0,234000.0,270000.0,13500.0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.011703,-7723,-963,1,1,Sales staff,2.0,Business Entity Type 3,0.0,-583.0,0.0,0.0,0.0,0.0
20968,124435,0,Cash loans,F,Y,Y,1,144000.0,431730.0,45463.5,405000.0,State servant,Secondary / secondary special,Married,House / apartment,0.01885,-16163,-6973,1,1,Secretaries,3.0,School,0.0,-1841.0,0.0,0.0,0.0,2.0
30086,134926,0,Cash loans,M,N,Y,0,112500.0,384048.0,18810.0,270000.0,Working,Incomplete higher,Separated,House / apartment,0.008019,-14084,-408,1,1,Laborers,1.0,Services,0.0,-558.0,0.0,0.0,0.0,0.0
33630,138957,0,Cash loans,F,N,Y,1,173250.0,1332000.0,45607.5,1332000.0,State servant,Higher education,Married,House / apartment,0.028663,-12310,-1859,1,1,Core staff,3.0,School,0.0,-1106.0,0.0,0.0,0.0,0.0
7291,108492,0,Cash loans,M,Y,Y,1,121500.0,1078200.0,31653.0,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.006296,-13649,-5052,1,1,Laborers,3.0,Industry: type 11,0.0,-485.0,0.0,0.0,0.0,0.0
38733,144863,0,Cash loans,F,N,Y,1,135000.0,700830.0,25875.0,585000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-13318,-1297,1,1,Sales staff,3.0,Business Entity Type 3,0.0,-1948.0,0.0,0.0,0.0,0.0
27043,131434,1,Cash loans,F,N,N,0,157500.0,675000.0,21775.5,675000.0,Working,Secondary / secondary special,Widow,House / apartment,0.005144,-19222,-1362,1,1,Unknown,1.0,Business Entity Type 3,0.0,-470.0,0.0,0.0,0.0,0.0
42030,148664,0,Cash loans,F,N,N,1,90000.0,604152.0,25596.0,540000.0,Working,Secondary / secondary special,Married,House / apartment,0.030755,-14772,-1380,1,1,Unknown,3.0,Business Entity Type 3,0.0,-1517.0,0.0,1.0,2.0,2.0
30205,135061,0,Cash loans,F,N,Y,0,67500.0,454500.0,16452.0,454500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.015221,-22771,365243,1,1,Unknown,1.0,XNA,0.0,-1822.0,0.0,0.0,2.0,6.0
13458,115689,0,Cash loans,F,N,Y,0,202500.0,509922.0,27297.0,472500.0,Pensioner,Higher education,Married,House / apartment,0.010276,-21559,365243,1,1,Unknown,2.0,XNA,0.0,-1188.0,0.0,1.0,0.0,3.0
49633,157457,0,Cash loans,M,Y,Y,0,180000.0,601470.0,25614.0,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.011703,-22931,365243,1,1,Unknown,2.0,XNA,0.0,-3125.0,0.0,1.0,0.0,1.0
29223,133944,0,Cash loans,M,Y,N,0,90000.0,436032.0,22707.0,360000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.035792,-17339,-4518,1,1,Laborers,1.0,Other,0.0,-1.0,0.0,0.0,0.0,0.0
31997,137108,1,Cash loans,M,N,Y,0,180000.0,942300.0,36643.5,675000.0,Working,Secondary / secondary special,Separated,House / apartment,0.00496,-17439,-1076,1,1,Laborers,1.0,Other,0.0,-895.0,0.0,0.0,0.0,1.0
39287,145498,0,Cash loans,F,Y,N,1,180000.0,983299.5,39127.5,904500.0,Working,Secondary / secondary special,Married,House / apartment,0.010147,-13261,-4290,1,1,Unknown,3.0,Business Entity Type 2,0.0,-1956.0,0.0,0.0,2.0,1.0
34692,140201,0,Cash loans,M,Y,N,1,180000.0,1288350.0,37669.5,1125000.0,Working,Secondary / secondary special,Married,House / apartment,0.019689,-13699,-6627,1,1,Laborers,3.0,Electricity,0.0,-985.0,0.0,0.0,0.0,0.0
6805,107937,0,Cash loans,M,Y,N,1,157500.0,435253.5,13194.0,306000.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-11073,-2757,1,1,Laborers,3.0,Business Entity Type 2,0.0,-3.0,0.0,0.0,0.0,1.0
5969,106992,0,Cash loans,M,Y,Y,0,76500.0,370629.0,13441.5,306000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-21333,-4576,1,1,Laborers,2.0,Government,0.0,-3269.0,1.0,0.0,2.0,2.0
40180,146544,0,Cash loans,F,N,Y,0,74250.0,265306.5,28570.5,252000.0,Commercial associate,Higher education,Married,House / apartment,0.008625,-16907,-8380,1,1,Unknown,2.0,Business Entity Type 2,0.0,-142.0,0.0,0.0,0.0,0.0
28443,133060,0,Cash loans,F,N,N,0,144000.0,523597.5,25186.5,468000.0,Working,Secondary / secondary special,Married,House / apartment,0.009657,-15916,-5508,1,1,Sales staff,2.0,Business Entity Type 3,0.0,-1102.0,0.0,0.0,0.0,0.0
37486,143424,0,Cash loans,M,N,N,0,76500.0,225000.0,10620.0,225000.0,Working,Incomplete higher,Single / not married,House / apartment,0.015221,-10359,-1043,1,1,Laborers,1.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,2.0
42220,148872,0,Revolving loans,F,N,Y,2,270000.0,540000.0,27000.0,540000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0.04622,-11020,-1122,1,1,Unknown,4.0,Bank,0.0,-1186.0,0.0,5.0,0.0,2.0
28440,133057,0,Cash loans,M,Y,N,1,126000.0,640080.0,31261.5,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019689,-17865,-4580,1,1,Laborers,3.0,Industry: type 11,0.0,-1240.0,0.0,0.0,0.0,1.0
4021,104703,0,Cash loans,F,N,Y,0,90000.0,105534.0,10408.5,99000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.016612,-21773,365243,1,1,Unknown,1.0,XNA,0.0,-643.0,0.0,0.0,0.0,1.0
23518,127364,0,Cash loans,M,Y,Y,0,202500.0,298467.0,31666.5,283500.0,Commercial associate,Secondary / secondary special,Single / not married,Co-op apartment,0.01885,-13282,-3009,1,1,Laborers,1.0,Self-employed,0.0,-619.0,0.0,0.0,0.0,6.0
44403,151439,0,Cash loans,F,N,Y,0,99000.0,293535.0,28723.5,265500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.0228,-20470,-9099,1,1,High skill tech staff,2.0,Housing,0.0,-504.0,0.0,1.0,0.0,1.0
23718,127598,1,Cash loans,F,N,Y,0,67500.0,918000.0,45504.0,918000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-21843,365243,1,1,Unknown,2.0,XNA,0.0,-1220.0,0.0,0.0,0.0,0.0
435,100502,0,Cash loans,F,Y,Y,0,202500.0,485640.0,41674.5,450000.0,Commercial associate,Higher education,Married,Municipal apartment,0.022625,-16121,-3159,1,1,Core staff,2.0,Kindergarten,0.0,-1039.0,0.0,0.0,0.0,1.0
8233,109599,0,Cash loans,F,N,Y,0,202500.0,592560.0,35937.0,450000.0,Working,Higher education,Civil marriage,House / apartment,0.008019,-10905,-1699,1,1,Laborers,2.0,Self-employed,3.0,-3190.0,0.0,0.0,3.0,5.0
18279,121324,1,Cash loans,M,Y,Y,1,247500.0,728460.0,46683.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.00823,-11472,-1176,1,1,Laborers,3.0,Business Entity Type 3,0.0,-464.0,0.0,0.0,0.0,1.0
26214,130488,0,Cash loans,M,N,Y,0,202500.0,936000.0,31063.5,936000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0.026392,-15607,-1581,1,1,Drivers,2.0,Business Entity Type 3,0.0,-1227.0,0.0,0.0,0.0,3.0
14640,117082,1,Cash loans,F,N,Y,1,73350.0,314100.0,16164.0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,0.018029,-14498,-1095,1,1,Unknown,3.0,Government,0.0,-1981.0,0.0,0.0,0.0,2.0
36902,142742,1,Cash loans,M,N,Y,2,108000.0,323194.5,17662.5,279000.0,Working,Lower secondary,Married,House / apartment,0.025164,-14751,-3696,1,1,Laborers,4.0,Business Entity Type 3,0.0,-943.0,0.0,0.0,0.0,3.0
15421,117998,0,Cash loans,M,N,N,0,135927.0,568800.0,15772.5,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-19271,-1144,1,1,Unknown,2.0,School,0.0,-1057.0,0.0,0.0,0.0,2.0
40028,146366,0,Revolving loans,M,Y,Y,1,112500.0,225000.0,11250.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.00702,-12910,-4856,1,1,Laborers,3.0,Military,0.0,-2607.0,0.0,0.0,1.0,3.0
42212,148864,0,Cash loans,M,N,N,0,135000.0,450000.0,20853.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17036,-1913,1,1,Laborers,2.0,Other,0.0,-1.0,0.0,2.0,0.0,0.0
7516,108762,0,Cash loans,F,Y,Y,1,157500.0,327024.0,25965.0,270000.0,Commercial associate,Higher education,Married,House / apartment,0.014464,-10642,-880,1,1,Sales staff,3.0,Business Entity Type 3,0.0,-460.0,0.0,1.0,0.0,0.0
34733,140250,0,Cash loans,F,Y,Y,1,202500.0,405000.0,43749.0,405000.0,Working,Higher education,Married,House / apartment,0.010556,-11811,-716,1,1,Unknown,3.0,Business Entity Type 3,0.0,-852.0,0.0,0.0,0.0,0.0
18306,121356,0,Cash loans,F,N,Y,0,135000.0,450000.0,21888.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.019101,-13663,-3141,1,1,Cooking staff,2.0,Other,3.0,-254.0,0.0,1.0,0.0,2.0
18562,121656,0,Cash loans,F,N,Y,0,225000.0,675000.0,24376.5,675000.0,State servant,Higher education,Married,House / apartment,0.018209,-16686,-1265,1,1,HR staff,2.0,Kindergarten,0.0,0.0,0.0,0.0,0.0,1.0
43818,150732,0,Revolving loans,F,N,Y,0,81000.0,202500.0,10125.0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.035792,-7824,-954,1,1,Sales staff,1.0,Business Entity Type 3,1.0,-468.0,0.0,0.0,0.0,0.0
41961,148581,0,Cash loans,F,N,N,0,180000.0,906228.0,35937.0,810000.0,State servant,Higher education,Separated,House / apartment,0.020713,-12132,-4612,1,1,Core staff,1.0,Government,0.0,-1008.0,0.0,2.0,0.0,0.0
23579,127440,0,Cash loans,F,Y,Y,0,153000.0,254700.0,14350.5,225000.0,Pensioner,Higher education,Widow,House / apartment,0.025164,-24202,365243,1,1,Unknown,1.0,XNA,0.0,-477.0,0.0,0.0,0.0,1.0
46895,154318,0,Cash loans,F,N,Y,0,112500.0,810000.0,23814.0,810000.0,Working,Higher education,Married,House / apartment,0.015221,-10261,-1860,1,1,Accountants,2.0,Business Entity Type 3,0.0,-1084.0,0.0,0.0,0.0,2.0
5286,106180,0,Cash loans,F,N,Y,0,135000.0,675000.0,38880.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.01452,-19949,-3276,1,1,Laborers,2.0,Business Entity Type 1,0.0,-1650.0,0.0,0.0,0.0,2.0
45003,152133,0,Cash loans,F,N,N,2,180000.0,1288350.0,34114.5,1125000.0,Commercial associate,Higher education,Married,House / apartment,0.010276,-10706,-1594,1,0,Sales staff,4.0,Industry: type 3,1.0,-2418.0,0.0,0.0,1.0,2.0
12213,114242,0,Cash loans,F,N,N,0,135000.0,648000.0,28674.0,648000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.005084,-22637,365243,1,1,Unknown,1.0,XNA,1.0,-1565.0,0.0,0.0,0.0,0.0
14138,116485,0,Cash loans,F,N,Y,0,45000.0,808650.0,26217.0,675000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.00963,-22801,365243,1,1,Unknown,2.0,XNA,0.0,-249.0,0.0,0.0,0.0,0.0
38502,144583,1,Cash loans,F,N,N,1,67500.0,1067940.0,31356.0,765000.0,Working,Secondary / secondary special,Married,House / apartment,0.00823,-12686,-3006,1,1,Unknown,3.0,Kindergarten,0.0,-2578.0,0.0,0.0,0.0,0.0
43028,149813,0,Cash loans,M,Y,Y,0,67500.0,254700.0,14220.0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.000533,-23927,365243,1,1,Unknown,2.0,XNA,0.0,-729.0,0.0,0.0,2.0,1.0
2262,102650,0,Cash loans,F,N,Y,1,135000.0,477000.0,24484.5,477000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.01452,-23381,365243,1,1,Unknown,3.0,XNA,1.0,-1399.0,0.0,0.0,0.0,4.0
18671,121773,0,Cash loans,F,N,Y,0,90000.0,675000.0,40194.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.026392,-23210,-2639,1,1,Unknown,2.0,Restaurant,0.0,-1546.0,0.0,0.0,0.0,2.0
26368,130660,0,Cash loans,F,N,N,0,148500.0,675000.0,32472.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.02461,-15531,-6791,1,1,Laborers,2.0,Government,0.0,-512.0,0.0,0.0,0.0,3.0
37736,143709,0,Cash loans,M,Y,Y,0,157500.0,450000.0,47880.0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-12951,-2376,1,1,Security staff,2.0,Security,0.0,-1906.0,0.0,0.0,0.0,2.0
31903,137003,0,Revolving loans,M,Y,Y,0,225000.0,270000.0,13500.0,270000.0,Working,Higher education,Single / not married,House / apartment,0.01452,-11938,-695,1,1,Core staff,1.0,Business Entity Type 3,0.0,-394.0,0.0,0.0,0.0,1.0
24979,129051,1,Cash loans,M,Y,N,0,135000.0,545040.0,25407.0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.007305,-12592,-1825,1,1,Drivers,1.0,Self-employed,0.0,-702.0,0.0,0.0,0.0,0.0
48369,156012,0,Cash loans,M,N,Y,0,135000.0,436032.0,20457.0,360000.0,Pensioner,Higher education,Separated,House / apartment,0.010032,-17831,365243,1,1,Unknown,1.0,XNA,0.0,-189.0,0.0,0.0,0.0,0.0
4737,105539,0,Cash loans,F,N,Y,0,112500.0,104256.0,11074.5,90000.0,State servant,Higher education,Single / not married,House / apartment,0.006008,-16062,-3222,1,1,Core staff,1.0,Government,0.0,-890.0,0.0,0.0,1.0,0.0
38554,144650,0,Cash loans,F,N,N,0,135000.0,450000.0,19822.5,450000.0,Working,Secondary / secondary special,Separated,House / apartment,0.026392,-16586,-2881,1,1,Unknown,1.0,Industry: type 9,0.0,-2508.0,0.0,1.0,2.0,1.0
25885,130096,1,Revolving loans,F,N,N,1,112500.0,202500.0,10125.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,-12963,-1344,1,1,Sales staff,3.0,Business Entity Type 3,0.0,-655.0,0.0,0.0,1.0,2.0
23192,126987,0,Cash loans,F,Y,Y,2,234000.0,521280.0,35392.5,450000.0,Commercial associate,Higher education,Married,House / apartment,0.04622,-13525,-3705,1,1,Unknown,4.0,Bank,0.0,-1443.0,0.0,0.0,0.0,4.0
21025,124499,0,Cash loans,M,Y,Y,1,202500.0,1185120.0,39298.5,900000.0,State servant,Higher education,Married,Office apartment,0.035792,-11255,-3044,1,1,Core staff,3.0,Military,0.0,0.0,0.0,0.0,0.0,1.0
15977,118645,0,Cash loans,F,N,Y,1,112500.0,162000.0,9427.5,162000.0,Commercial associate,Higher education,Married,House / apartment,0.028663,-12078,-138,1,1,High skill tech staff,3.0,Business Entity Type 3,0.0,-520.0,0.0,0.0,1.0,5.0
12244,114278,0,Cash loans,M,N,Y,0,135000.0,524493.0,29416.5,486000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.014464,-19773,-5645,1,1,Unknown,2.0,Medicine,0.0,-688.0,0.0,0.0,0.0,0.0
5803,106783,0,Cash loans,M,Y,Y,0,157500.0,225000.0,22383.0,225000.0,Pensioner,Higher education,Civil marriage,House / apartment,0.030755,-24582,365243,1,1,Unknown,2.0,XNA,0.0,-195.0,0.0,0.0,0.0,6.0
26917,131285,0,Cash loans,F,N,Y,0,112500.0,808650.0,23769.0,675000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.032561,-16783,-4039,1,1,Laborers,1.0,Business Entity Type 3,0.0,-1280.0,0.0,0.0,1.0,8.0
36137,141852,0,Cash loans,F,N,Y,0,247500.0,1125000.0,44748.0,1125000.0,Working,Secondary / secondary special,Married,House / apartment,0.026392,-14332,-4771,1,1,Unknown,2.0,School,0.0,-255.0,0.0,0.0,0.0,1.0
7449,108684,0,Cash loans,F,N,Y,1,90000.0,90000.0,9823.5,90000.0,Working,Higher education,Married,House / apartment,0.010966,-10647,-884,1,1,Managers,3.0,Industry: type 11,0.0,-4.0,0.0,1.0,1.0,4.0
42277,148940,0,Cash loans,F,N,N,0,157500.0,1343601.0,57055.5,1152000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00712,-14232,-2514,1,1,Laborers,2.0,Self-employed,0.0,-2196.0,0.0,0.0,0.0,2.0
49683,157513,0,Cash loans,F,N,Y,0,112500.0,112500.0,7011.0,112500.0,Working,Higher education,Married,House / apartment,0.028663,-14242,-1200,1,1,Accountants,2.0,Other,0.0,-354.0,0.0,1.0,1.0,1.0
14818,117296,0,Cash loans,F,Y,Y,2,157500.0,450000.0,23692.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.01452,-11456,-2289,1,1,Unknown,4.0,Military,1.0,-690.0,0.0,0.0,0.0,3.0
24318,128287,0,Cash loans,M,Y,Y,0,180000.0,284400.0,22599.0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.022625,-7984,-270,1,1,Drivers,1.0,Business Entity Type 3,0.0,-698.0,0.0,0.0,2.0,2.0
30257,135118,0,Cash loans,F,N,Y,2,135000.0,283419.0,10813.5,234000.0,Working,Secondary / secondary special,Married,House / apartment,0.019101,-12246,-3181,1,1,Core staff,4.0,Government,0.0,0.0,0.0,0.0,0.0,1.0
28735,133390,0,Cash loans,F,N,Y,0,45000.0,225000.0,9909.0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.002042,-20797,365243,1,1,Unknown,2.0,XNA,0.0,-176.0,0.0,0.0,0.0,0.0
41125,147619,0,Cash loans,M,N,Y,0,90000.0,555273.0,18040.5,463500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018209,-20078,-254,1,1,Laborers,1.0,Industry: type 11,0.0,-1579.0,0.0,0.0,2.0,3.0
43612,150485,0,Cash loans,F,N,N,1,90000.0,254700.0,20250.0,225000.0,Working,Higher education,Separated,With parents,0.022625,-16099,-392,1,1,Unknown,2.0,Transport: type 4,1.0,-2210.0,0.0,0.0,0.0,0.0
47306,154778,0,Cash loans,M,Y,Y,0,216000.0,1125000.0,33025.5,1125000.0,State servant,Secondary / secondary special,Married,House / apartment,0.025164,-15508,-3422,1,1,Medicine staff,2.0,Other,0.0,0.0,0.0,3.0,0.0,0.0
19961,123284,0,Cash loans,F,N,N,2,94500.0,225000.0,24363.0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,0.020246,-12065,-2561,1,1,Laborers,3.0,Industry: type 9,0.0,-659.0,0.0,0.0,0.0,2.0
43033,149818,1,Cash loans,F,N,Y,0,135000.0,202500.0,10984.5,202500.0,State servant,Higher education,Separated,With parents,0.018801,-13654,-5184,1,1,Unknown,1.0,Other,0.0,-2631.0,0.0,0.0,2.0,2.0
30594,135508,1,Cash loans,M,Y,Y,0,139500.0,194076.0,15367.5,162000.0,State servant,Secondary / secondary special,Married,House / apartment,0.010032,-10852,-1176,1,1,Drivers,2.0,University,0.0,-993.0,0.0,0.0,0.0,1.0
17885,120853,0,Cash loans,F,N,N,0,67500.0,269550.0,18364.5,225000.0,Working,Secondary / secondary special,Married,With parents,0.035792,-16366,-108,1,1,Cleaning staff,2.0,Other,0.0,-755.0,0.0,0.0,0.0,0.0
47106,154556,0,Cash loans,F,N,Y,1,180000.0,1312110.0,55723.5,1125000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.022625,-14917,-352,1,1,Sales staff,3.0,Self-employed,0.0,-577.0,0.0,0.0,0.0,1.0
36922,142769,1,Cash loans,F,N,Y,0,135000.0,942300.0,30528.0,675000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008474,-14292,-1052,1,1,Sales staff,2.0,Self-employed,0.0,-559.0,0.0,0.0,0.0,6.0
2881,103360,0,Cash loans,M,Y,N,0,234000.0,781920.0,28215.0,675000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010147,-21812,-7789,1,1,Laborers,2.0,Self-employed,0.0,-1097.0,0.0,0.0,0.0,0.0
46564,153943,0,Cash loans,F,N,N,0,112500.0,545040.0,25407.0,450000.0,Working,Higher education,Married,House / apartment,0.02461,-14867,-1661,1,1,Unknown,2.0,Business Entity Type 3,0.0,-415.0,0.0,0.0,0.0,0.0
14301,116685,0,Cash loans,F,N,N,0,225000.0,348826.5,27688.5,288000.0,Working,Higher education,Separated,House / apartment,0.020713,-16250,-2147,1,1,Core staff,1.0,Kindergarten,0.0,-1787.0,0.0,0.0,0.0,4.0
1806,102114,1,Cash loans,F,N,Y,2,90000.0,781920.0,25969.5,675000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-14510,-7648,1,1,Laborers,4.0,Housing,1.0,-1314.0,0.0,0.0,0.0,0.0
29428,134171,0,Cash loans,F,N,Y,1,157500.0,991944.0,29133.0,828000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.072508,-13462,-2559,1,1,Core staff,3.0,School,0.0,-343.0,0.0,0.0,0.0,2.0
42789,149538,0,Cash loans,F,Y,Y,0,135000.0,225000.0,22252.5,225000.0,Working,Higher education,Married,House / apartment,0.008019,-17562,-531,1,1,Sales staff,2.0,Other,0.0,-1566.0,0.0,0.0,0.0,4.0
