,id,default_payment,loan_type,gender,owns_car,owns_house,children,income,amount_credit,amount_annuity,good_price,income_type,education,family_status,house_type,population,birth_in_days,days_employed,owns_mobile,working_mobile,occupation,family_members,org_type,default30,days_last_phone_change,cbr_week,cbr_month,cbr_quarter_,cba_year
10765,112533,0,Cash loans,F,N,Y,0,135000.0,508495.5,20164.5,454500.0,Working,Secondary / secondary special,Separated,House / apartment,0.01885,-17135,-5200,1,1,High skill tech staff,1.0,Housing,0.0,-2720.0,0.0,0.0,0.0,0.0
5567,106517,0,Cash loans,F,N,Y,0,135000.0,117000.0,10858.5,117000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792,-19574,-2094,1,1,Sales staff,2.0,Self-employed,0.0,-672.0,0.0,0.0,1.0,3.0
21919,125536,0,Cash loans,F,Y,Y,0,76500.0,539100.0,22968.0,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-22337,365243,1,1,Unknown,2.0,XNA,0.0,-850.0,0.0,0.0,0.0,0.0
47751,155306,0,Cash loans,M,Y,Y,2,135000.0,1113840.0,47322.0,900000.0,Working,Higher education,Married,House / apartment,0.032561,-16934,-3298,1,1,Security staff,4.0,Security,0.0,-1534.0,0.0,0.0,0.0,1.0
42032,148666,0,Cash loans,M,Y,Y,1,270000.0,835380.0,40320.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.006852,-13597,-1282,1,1,Drivers,3.0,Business Entity Type 3,0.0,-49.0,0.0,0.0,2.0,3.0
23403,127233,0,Cash loans,F,N,Y,0,67500.0,110331.0,10584.0,103500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020713,-15724,-2014,1,1,Security staff,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,3.0
13290,115502,0,Cash loans,M,Y,Y,0,180000.0,715095.0,55471.5,675000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.011657,-13414,-5498,1,1,Laborers,1.0,Business Entity Type 1,1.0,-2533.0,0.0,0.0,0.0,0.0
15009,117528,0,Cash loans,F,N,Y,1,252000.0,1236816.0,36292.5,1080000.0,Working,Secondary / secondary special,Married,House / apartment,0.018801,-15227,-3333,1,1,Medicine staff,3.0,Medicine,0.0,-1873.0,1.0,1.0,0.0,0.0
12310,114354,0,Cash loans,F,N,Y,0,72000.0,296280.0,12681.0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-23523,365243,1,1,Unknown,2.0,XNA,0.0,-2164.0,0.0,0.0,0.0,3.0
25105,129202,0,Cash loans,M,N,Y,0,225000.0,553806.0,43020.0,495000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.00712,-18373,-660,1,1,Drivers,1.0,Other,0.0,-422.0,0.0,0.0,0.0,0.0
88,100103,0,Cash loans,F,N,Y,0,72000.0,450000.0,16965.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.009175,-21112,-1694,1,1,Unknown,2.0,School,0.0,0.0,0.0,0.0,0.0,0.0
915,101054,0,Cash loans,F,N,Y,0,112500.0,454500.0,17739.0,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.035792,-18452,-11674,1,1,Unknown,2.0,Business Entity Type 1,0.0,-1211.0,0.0,0.0,0.0,3.0
16601,119367,0,Revolving loans,M,N,Y,0,135000.0,540000.0,27000.0,540000.0,Commercial associate,Higher education,Married,House / apartment,0.031329,-14536,-448,1,1,Unknown,2.0,Self-employed,0.0,-738.0,0.0,1.0,2.0,2.0
33501,138806,0,Cash loans,M,Y,Y,1,135000.0,540000.0,33165.0,540000.0,Working,Higher education,Married,House / apartment,0.01452,-11220,-128,1,1,Drivers,3.0,Security,0.0,-595.0,0.0,0.0,0.0,0.0
18008,121001,0,Cash loans,M,N,N,0,166500.0,298512.0,32148.0,270000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.072508,-12183,-4733,1,1,Laborers,2.0,Transport: type 4,0.0,-2417.0,0.0,1.0,0.0,1.0
11926,113902,0,Revolving loans,M,Y,Y,0,180000.0,180000.0,9000.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-10385,-435,1,1,Drivers,2.0,Transport: type 4,0.0,-2470.0,0.0,0.0,1.0,2.0
7212,108395,0,Cash loans,M,N,N,0,139500.0,1427490.0,41040.0,1246500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-15279,-7692,1,1,Drivers,2.0,Business Entity Type 1,0.0,-4.0,0.0,0.0,0.0,0.0
5011,105862,0,Cash loans,M,Y,Y,0,49500.0,298512.0,17266.5,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-22260,365243,1,1,Unknown,2.0,XNA,0.0,0.0,0.0,0.0,0.0,0.0
25393,129537,0,Cash loans,F,N,Y,1,189000.0,490495.5,50391.0,454500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.020713,-14176,-992,1,1,Unknown,3.0,Business Entity Type 3,0.0,-367.0,0.0,1.0,0.0,0.0
39815,146112,1,Cash loans,F,N,Y,1,126000.0,409500.0,19219.5,409500.0,Working,Secondary / secondary special,Separated,House / apartment,0.01452,-11065,-767,1,1,Laborers,2.0,Other,0.0,-1917.0,0.0,0.0,0.0,2.0
32248,137390,0,Cash loans,F,N,N,0,371925.0,1762110.0,46611.0,1575000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0.04622,-19649,-1145,1,1,Unknown,2.0,Business Entity Type 3,0.0,-1004.0,0.0,0.0,3.0,2.0
18467,121539,0,Cash loans,F,Y,Y,1,112500.0,414229.5,27810.0,342000.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,-16828,-1978,1,1,Sales staff,3.0,Self-employed,0.0,-238.0,0.0,0.0,0.0,0.0
7936,109254,0,Cash loans,M,Y,N,2,202500.0,521280.0,19318.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.030755,-11889,-1651,1,1,Drivers,4.0,Industry: type 3,0.0,-2451.0,0.0,0.0,0.0,5.0
41288,147808,0,Cash loans,F,N,Y,0,126000.0,327024.0,10575.0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.011657,-22124,365243,1,1,Unknown,2.0,XNA,0.0,-1957.0,0.0,0.0,0.0,5.0
9319,110835,0,Revolving loans,M,N,Y,0,90000.0,247500.0,12375.0,247500.0,Working,Incomplete higher,Married,House / apartment,0.010966,-10963,-250,1,1,Cooking staff,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,2.0
30548,135456,0,Cash loans,F,N,N,0,90000.0,152820.0,16344.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,-11086,-860,1,1,Sales staff,2.0,Self-employed,0.0,-786.0,0.0,0.0,0.0,0.0
12536,114610,0,Cash loans,F,Y,Y,1,157500.0,1002456.0,45427.5,810000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008474,-11406,-957,1,1,Sales staff,3.0,Self-employed,0.0,-2399.0,0.0,0.0,0.0,0.0
32495,137664,0,Cash loans,F,N,Y,1,247500.0,1260000.0,34780.5,1260000.0,Working,Secondary / secondary special,Married,House / apartment,0.01452,-17136,-3997,1,1,Unknown,3.0,Business Entity Type 3,0.0,-1671.0,0.0,0.0,0.0,2.0
11827,113780,0,Cash loans,F,N,N,0,112500.0,562491.0,27189.0,454500.0,Working,Incomplete higher,Civil marriage,With parents,0.020246,-10200,-2470,1,1,Unknown,2.0,Bank,0.0,-110.0,0.0,0.0,0.0,3.0
4532,105302,0,Revolving loans,M,Y,Y,1,202500.0,202500.0,10125.0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-19071,-827,1,1,Security staff,3.0,Business Entity Type 3,0.0,-708.0,0.0,0.0,0.0,1.0
44081,151059,1,Cash loans,M,Y,Y,1,225000.0,518463.0,24300.0,364500.0,Working,Secondary / secondary special,Married,House / apartment,0.022625,-15072,-6508,1,1,Laborers,3.0,Transport: type 4,0.0,-1231.0,0.0,1.0,0.0,1.0
25074,129164,0,Cash loans,F,N,Y,0,90000.0,269550.0,18891.0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.00963,-23914,365243,1,1,Unknown,2.0,XNA,0.0,0.0,1.0,0.0,0.0,0.0
43371,150206,0,Cash loans,M,N,Y,0,135000.0,269550.0,11547.0,225000.0,Working,Higher education,Married,Municipal apartment,0.019689,-21957,-9533,1,1,High skill tech staff,2.0,Medicine,1.0,-1687.0,0.0,0.0,0.0,2.0
37079,142949,0,Cash loans,F,N,N,0,135000.0,769500.0,22500.0,769500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.008625,-19229,-948,1,1,Cleaning staff,2.0,Business Entity Type 3,0.0,-2728.0,0.0,0.0,0.0,4.0
40883,147343,0,Cash loans,F,N,Y,0,146250.0,512446.5,32877.0,463500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-20992,365243,1,1,Unknown,2.0,XNA,0.0,-1752.0,0.0,0.0,0.0,1.0
1268,101495,1,Cash loans,F,N,N,0,81000.0,450000.0,27193.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.02461,-15138,-717,1,1,Cooking staff,2.0,Kindergarten,3.0,-569.0,0.0,0.0,0.0,2.0
22833,126570,0,Cash loans,F,N,Y,2,112500.0,781920.0,43789.5,675000.0,State servant,Secondary / secondary special,Married,House / apartment,0.008068,-13581,-5215,1,1,Unknown,4.0,Kindergarten,0.0,-1716.0,0.0,0.0,1.0,1.0
26619,130941,0,Cash loans,M,N,N,0,67500.0,341280.0,9130.5,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.010966,-9882,-847,1,1,Security staff,1.0,Security,0.0,-746.0,0.0,0.0,0.0,0.0
43986,150939,0,Cash loans,F,N,Y,0,76500.0,540000.0,17847.0,540000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.031329,-20040,365243,1,1,Unknown,1.0,XNA,0.0,-1693.0,0.0,0.0,0.0,1.0
30496,135395,0,Cash loans,M,N,N,2,315000.0,2173108.5,66015.0,1984500.0,Commercial associate,Higher education,Married,House / apartment,0.04622,-15418,-105,1,1,Drivers,4.0,Industry: type 1,0.0,-2.0,0.0,0.0,0.0,0.0
12203,114232,0,Cash loans,F,N,Y,0,81000.0,560664.0,18216.0,468000.0,Pensioner,Lower secondary,Single / not married,House / apartment,0.018209,-22143,365243,1,1,Unknown,1.0,XNA,0.0,0.0,0.0,0.0,0.0,2.0
25180,129285,0,Cash loans,F,N,N,1,130662.0,900000.0,33354.0,900000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-13130,-3702,1,1,Medicine staff,3.0,Medicine,0.0,-1.0,0.0,0.0,0.0,1.0
31971,137081,0,Cash loans,F,N,N,1,270000.0,1312110.0,55723.5,1125000.0,State servant,Secondary / secondary special,Married,House / apartment,0.003069,-16710,-434,1,1,Medicine staff,3.0,Other,0.0,-1664.0,1.0,0.0,0.0,1.0
48131,155745,0,Cash loans,F,Y,Y,0,157500.0,497520.0,32521.5,450000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.035792,-21094,365243,1,1,Unknown,1.0,XNA,0.0,-1034.0,0.0,0.0,0.0,2.0
47772,155332,0,Cash loans,M,N,Y,0,49500.0,273636.0,15705.0,247500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.010643,-22129,365243,1,1,Unknown,2.0,XNA,0.0,0.0,0.0,0.0,2.0,1.0
47769,155328,0,Revolving loans,F,N,Y,2,90000.0,180000.0,9000.0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.019101,-13621,-1050,1,1,Core staff,4.0,Kindergarten,0.0,-580.0,0.0,0.0,0.0,1.0
49455,157255,0,Cash loans,F,N,N,1,67500.0,269550.0,11547.0,225000.0,Working,Secondary / secondary special,Separated,Municipal apartment,0.005144,-14108,-198,1,1,Medicine staff,2.0,Medicine,0.0,-2413.0,0.0,0.0,0.0,1.0
35216,140795,0,Cash loans,M,Y,Y,0,180000.0,450000.0,12001.5,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.015221,-11437,-2249,1,1,Laborers,1.0,Transport: type 2,0.0,-406.0,0.0,0.0,0.0,1.0
24484,128485,0,Cash loans,F,N,Y,1,90000.0,479353.5,30762.0,391500.0,Working,Secondary / secondary special,Married,House / apartment,0.00733,-16618,-2395,1,1,Sales staff,3.0,Government,0.0,-1033.0,0.0,0.0,0.0,5.0
44987,152113,0,Cash loans,F,N,Y,0,112500.0,497520.0,27009.0,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-22109,365243,1,1,Unknown,2.0,XNA,0.0,0.0,1.0,0.0,0.0,0.0
16257,118963,0,Cash loans,F,N,Y,0,166500.0,317443.5,15399.0,256500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.018634,-21620,365243,1,1,Unknown,1.0,XNA,0.0,-348.0,0.0,2.0,1.0,6.0
48019,155615,0,Cash loans,F,N,N,0,148500.0,840996.0,24102.0,702000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.019689,-11439,-2923,1,1,Unknown,2.0,Business Entity Type 3,0.0,-7.0,0.0,0.0,0.0,0.0
12632,114726,0,Cash loans,F,N,Y,1,67500.0,225000.0,12915.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.02461,-17440,-830,1,1,Unknown,3.0,Government,0.0,-1337.0,0.0,0.0,0.0,0.0
25387,129528,1,Cash loans,M,Y,N,0,90000.0,254700.0,16582.5,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792,-9224,-690,1,1,Drivers,2.0,Transport: type 4,0.0,-696.0,0.0,0.0,0.0,0.0
546,100632,0,Cash loans,M,Y,Y,0,225000.0,732915.0,79065.0,675000.0,Commercial associate,Higher education,Married,House / apartment,0.032561,-16195,-1067,1,1,Managers,2.0,Business Entity Type 3,0.0,-551.0,0.0,0.0,0.0,0.0
45543,152747,0,Revolving loans,F,N,Y,0,112500.0,270000.0,13500.0,270000.0,Working,Secondary / secondary special,Single / not married,With parents,0.032561,-8009,-541,1,1,Sales staff,1.0,Other,0.0,-3.0,0.0,0.0,1.0,0.0
9407,110938,0,Cash loans,F,N,Y,0,135000.0,568197.0,27463.5,490500.0,Pensioner,Lower secondary,Married,House / apartment,0.020246,-23175,365243,1,1,Unknown,2.0,XNA,0.0,-2475.0,0.0,0.0,0.0,3.0
21429,124966,1,Cash loans,F,N,N,1,126000.0,495000.0,30411.0,495000.0,Commercial associate,Higher education,Married,House / apartment,0.006852,-12332,-3747,1,1,Core staff,3.0,Bank,0.0,0.0,0.0,0.0,0.0,1.0
22095,125732,0,Revolving loans,F,Y,Y,0,202500.0,405000.0,20250.0,405000.0,Pensioner,Higher education,Widow,House / apartment,0.030755,-22341,365243,1,1,Unknown,1.0,XNA,1.0,-256.0,0.0,0.0,3.0,4.0
34810,140335,0,Revolving loans,F,N,Y,0,160200.0,225000.0,11250.0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,0.035792,-20812,-6216,1,1,Sales staff,1.0,Business Entity Type 1,0.0,0.0,0.0,0.0,0.0,3.0
19097,122279,0,Cash loans,F,N,N,0,315000.0,983160.0,60147.0,900000.0,Working,Higher education,Civil marriage,House / apartment,0.010966,-9567,-2264,1,1,Managers,2.0,Self-employed,0.0,-541.0,0.0,1.0,0.0,3.0
41450,147987,0,Revolving loans,M,Y,Y,2,135000.0,315000.0,15750.0,315000.0,Working,Higher education,Married,House / apartment,0.022625,-20415,-644,1,1,Managers,4.0,Business Entity Type 3,0.0,-2380.0,0.0,0.0,0.0,0.0
39540,145778,0,Cash loans,F,N,N,1,180000.0,301464.0,8419.5,238500.0,Working,Higher education,Married,House / apartment,0.020713,-10299,-1402,1,1,Unknown,3.0,Business Entity Type 2,1.0,-1151.0,0.0,0.0,0.0,3.0
47670,155216,0,Cash loans,F,N,Y,2,90000.0,454500.0,14791.5,454500.0,Working,Incomplete higher,Married,House / apartment,0.00702,-13701,-1986,1,1,Sales staff,4.0,Self-employed,0.0,-414.0,0.0,0.0,0.0,1.0
24907,128967,0,Cash loans,F,N,N,1,126000.0,512064.0,23998.5,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-12296,-2901,1,1,Managers,3.0,School,0.0,-1357.0,0.0,0.0,0.0,0.0
18994,122151,1,Cash loans,M,N,N,0,81000.0,545040.0,16654.5,450000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.019101,-23483,365243,1,1,Unknown,1.0,XNA,0.0,-3.0,0.0,0.0,0.0,0.0
1464,101722,0,Cash loans,F,N,Y,1,202500.0,545040.0,25537.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.016612,-11893,-915,1,1,Cooking staff,3.0,Self-employed,0.0,-425.0,0.0,0.0,0.0,4.0
36773,142592,0,Cash loans,F,N,Y,0,81900.0,418500.0,20353.5,418500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-18045,365243,1,1,Unknown,2.0,XNA,1.0,-199.0,0.0,0.0,0.0,0.0
40972,147449,0,Cash loans,F,N,Y,0,225000.0,1125000.0,60070.5,1125000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-20208,365243,1,1,Unknown,2.0,XNA,0.0,0.0,0.0,0.0,0.0,0.0
33469,138774,0,Cash loans,F,N,Y,0,135000.0,540000.0,17550.0,540000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.01452,-18913,365243,1,1,Unknown,1.0,XNA,1.0,-1242.0,0.0,0.0,1.0,0.0
18844,121975,0,Cash loans,F,N,Y,1,135000.0,755190.0,36459.0,675000.0,Commercial associate,Higher education,Married,House / apartment,0.032561,-13760,-2967,1,1,Managers,3.0,Business Entity Type 3,0.0,-2841.0,0.0,2.0,0.0,0.0
45650,152882,0,Cash loans,M,N,Y,0,112500.0,194076.0,15367.5,162000.0,State servant,Higher education,Married,Rented apartment,0.018029,-21128,-3019,1,1,Unknown,2.0,Other,0.0,-232.0,0.0,0.0,0.0,0.0
37482,143417,0,Cash loans,F,N,Y,0,99000.0,101880.0,10566.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0.01885,-19908,-10691,1,1,Medicine staff,2.0,Medicine,0.0,-2405.0,1.0,0.0,0.0,2.0
304,100349,0,Cash loans,F,N,N,0,108000.0,364896.0,23449.5,315000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0.009334,-23338,365243,1,1,Unknown,1.0,XNA,0.0,-669.0,0.0,0.0,1.0,1.0
4271,104996,0,Cash loans,F,Y,Y,0,360000.0,1435500.0,37998.0,1435500.0,Pensioner,Higher education,Married,House / apartment,0.010006,-18816,365243,1,1,Unknown,2.0,XNA,0.0,-354.0,0.0,7.0,0.0,2.0
23994,127903,0,Cash loans,F,Y,Y,2,67500.0,595273.5,22572.0,418500.0,State servant,Higher education,Married,House / apartment,0.005084,-11731,-345,1,1,Core staff,4.0,Police,0.0,-266.0,0.0,0.0,0.0,1.0
14371,116762,1,Cash loans,F,N,N,1,135000.0,630000.0,45841.5,630000.0,Working,Higher education,Married,House / apartment,0.028663,-14083,-4986,1,1,Core staff,3.0,School,0.0,-1984.0,1.0,0.0,0.0,0.0
46637,154022,1,Cash loans,F,N,N,0,135000.0,640080.0,29970.0,450000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.018029,-11033,-830,1,1,Sales staff,1.0,Trade: type 7,1.0,-243.0,0.0,0.0,0.0,0.0
45355,152532,0,Cash loans,F,N,Y,1,135000.0,152820.0,17410.5,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,-13461,-1431,1,1,Laborers,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,0.0
31438,136475,0,Cash loans,F,N,Y,1,157500.0,227520.0,15331.5,180000.0,Commercial associate,Higher education,Separated,House / apartment,0.003069,-11835,-2044,1,1,Accountants,2.0,Medicine,0.0,-315.0,0.0,1.0,0.0,0.0
7785,109079,0,Cash loans,M,Y,Y,2,157500.0,215865.0,25749.0,202500.0,Working,Secondary / secondary special,Married,With parents,0.035792,-11034,-471,1,1,Sales staff,4.0,Trade: type 3,0.0,-275.0,0.0,0.0,0.0,0.0
11274,113135,0,Revolving loans,F,N,N,0,112500.0,270000.0,13500.0,270000.0,Working,Incomplete higher,Single / not married,With parents,0.019101,-7917,-872,1,1,High skill tech staff,1.0,Electricity,0.0,-465.0,0.0,0.0,0.0,3.0
12542,114617,1,Cash loans,F,N,Y,0,157500.0,877500.0,44932.5,877500.0,Working,Higher education,Married,House / apartment,0.010643,-16752,-253,1,1,High skill tech staff,2.0,Business Entity Type 3,0.0,-766.0,0.0,0.0,0.0,3.0
34285,139726,0,Revolving loans,F,Y,Y,1,90000.0,337500.0,16875.0,337500.0,Working,Higher education,Civil marriage,House / apartment,0.020713,-11295,-473,1,1,Accountants,3.0,Business Entity Type 3,0.0,-602.0,0.0,0.0,0.0,3.0
17753,120701,0,Cash loans,F,N,Y,0,54000.0,269550.0,13891.5,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-18652,-972,1,1,High skill tech staff,2.0,Other,0.0,-719.0,0.0,0.0,0.0,0.0
12266,114304,0,Cash loans,M,N,Y,0,67500.0,193572.0,19273.5,171000.0,State servant,Secondary / secondary special,Married,House / apartment,0.014464,-21514,-1423,1,1,Laborers,2.0,Electricity,0.0,0.0,0.0,0.0,0.0,1.0
12290,114332,0,Cash loans,M,N,N,0,135000.0,239850.0,25578.0,225000.0,State servant,Higher education,Married,House / apartment,0.00496,-9625,-789,1,1,Unknown,2.0,Other,0.0,-38.0,0.0,0.0,0.0,0.0
22512,126196,1,Cash loans,M,N,N,0,112500.0,384048.0,18679.5,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.010966,-12012,-876,1,1,Laborers,2.0,Self-employed,0.0,-488.0,0.0,0.0,0.0,2.0
45726,152972,0,Cash loans,F,N,N,3,126000.0,423000.0,12253.5,423000.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-11969,-2727,1,1,Unknown,5.0,Business Entity Type 3,0.0,-1.0,0.0,0.0,0.0,0.0
47841,155410,0,Cash loans,F,N,Y,0,85374.0,327024.0,10395.0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.025164,-16980,-1440,1,1,Unknown,1.0,Business Entity Type 3,0.0,-174.0,0.0,0.0,0.0,0.0
37507,143449,0,Cash loans,F,N,Y,1,180000.0,1831500.0,51426.0,1831500.0,Working,Higher education,Married,House / apartment,0.009334,-17467,-9446,1,1,Core staff,3.0,School,1.0,-724.0,0.0,0.0,0.0,0.0
25244,129366,0,Cash loans,F,N,N,1,225000.0,972000.0,54405.0,972000.0,Working,Secondary / secondary special,Married,Rented apartment,0.01452,-12680,-1184,1,1,Laborers,3.0,Business Entity Type 3,0.0,0.0,0.0,0.0,1.0,1.0
9086,110564,0,Cash loans,M,Y,N,1,135000.0,1006920.0,51412.5,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-11239,-2818,1,1,Drivers,3.0,Transport: type 2,0.0,-1848.0,0.0,0.0,0.0,2.0
29029,133728,0,Cash loans,F,N,Y,0,247500.0,254700.0,27153.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005084,-12533,-3519,1,1,Laborers,2.0,Business Entity Type 3,0.0,-257.0,0.0,0.0,0.0,0.0
39682,145942,0,Cash loans,F,N,Y,0,135000.0,1129500.0,33025.5,1129500.0,Working,Higher education,Married,House / apartment,0.016612,-12090,-645,1,1,Core staff,2.0,Bank,0.0,-11.0,0.0,0.0,0.0,1.0
41111,147605,0,Cash loans,F,N,Y,1,112500.0,469152.0,24084.0,405000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007305,-15282,-7139,1,1,Laborers,3.0,Industry: type 9,0.0,0.0,0.0,0.0,0.0,0.0
14880,117368,0,Cash loans,M,Y,N,0,157500.0,528232.5,40878.0,468000.0,Commercial associate,Secondary / secondary special,Married,With parents,0.035792,-12862,-3976,1,1,Laborers,2.0,Transport: type 4,0.0,-2460.0,0.0,1.0,2.0,1.0
17125,119974,0,Cash loans,M,Y,Y,1,112500.0,942300.0,30528.0,675000.0,Working,Higher education,Married,House / apartment,0.007274,-16648,-1184,1,1,Laborers,3.0,School,0.0,-2038.0,0.0,0.0,0.0,0.0
